ID,NOC,Year,Sport,Type,Total_Athletes,Female_Athletes,Male_Athletes,Total_Medals,Female_Medals,Gold,Silver,Bronze,Percentage_Female,Percentage_Female_Medals
KOR2000,KOR,2000,Diving,Individual,4,1,3,0,0,0,0,0,25.0,
KOR2000,KOR,2000,Fencing,Individual,10,2,8,2,0,1,0,1,20.0,0.0
KOR2000,KOR,2000,Football,Team,16,0,16,0,0,0,0,0,0.0,
KOR2000,KOR,2000,Gymnastics,Individual,47,5,42,2,0,0,1,1,10.638297872340425,0.0
KOR2000,KOR,2000,Handball,Team,29,15,14,0,0,0,0,0,51.724137931034484,
KOR2000,KOR,2000,Hockey,Team,32,16,16,16,0,0,16,0,50.0,0.0
KOR2000,KOR,2000,Judo,Individual,13,6,7,5,0,0,2,3,46.15384615384615,0.0
KOR2000,KOR,2000,Rowing,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
KOR2000,KOR,2000,Sailing,Individual,5,1,4,0,0,0,0,0,20.0,
KOR2000,KOR,2000,Shooting,Individual,13,6,7,1,0,0,1,0,46.15384615384615,0.0
KOR2000,KOR,2000,Swimming,Individual,27,15,12,0,0,0,0,0,55.55555555555556,
KOR2000,KOR,2000,Synchronized Swimming,Team,2,2,0,0,0,0,0,0,100.0,
KOR2000,KOR,2000,Table Tennis,Individual,14,7,7,2,0,0,0,2,50.0,0.0
KOR2000,KOR,2000,Taekwondo,Individual,4,2,2,4,3,3,1,0,50.0,75.0
KOR2000,KOR,2000,Tennis,Individual,5,2,3,0,0,0,0,0,40.0,
KOR2000,KOR,2000,Volleyball,Team,24,12,12,0,0,0,0,0,50.0,
KOR2000,KOR,2000,Weightlifting,Individual,8,2,6,0,0,0,0,0,25.0,
KOR2000,KOR,2000,Wrestling,Individual,10,0,10,4,0,1,2,1,0.0,0.0
KOR2004,KOR,2004,Archery,Individual,12,6,6,8,0,7,1,0,50.0,0.0
KOR2004,KOR,2004,Athletics,Individual,18,6,12,0,0,0,0,0,33.33333333333333,
KOR2004,KOR,2004,Badminton,Individual,19,8,11,7,0,2,3,2,42.10526315789473,0.0
KOR2004,KOR,2004,Basketball,Team,11,11,0,0,0,0,0,0,100.0,
KOR2004,KOR,2004,Boxing,Individual,7,0,7,2,0,0,0,2,0.0,0.0
KOR2004,KOR,2004,Cycling,Individual,6,2,4,0,0,0,0,0,33.33333333333333,
KOR2004,KOR,2004,Equestrianism,Individual,8,0,8,0,0,0,0,0,0.0,
KOR2004,KOR,2004,Fencing,Individual,18,9,9,0,0,0,0,0,50.0,
KOR2004,KOR,2004,Football,Team,16,0,16,0,0,0,0,0,0.0,
KOR2004,KOR,2004,Gymnastics,Individual,46,5,41,2,0,0,1,1,10.869565217391305,0.0
KOR2004,KOR,2004,Handball,Team,30,15,15,15,0,0,15,0,50.0,0.0
KOR2004,KOR,2004,Hockey,Team,32,16,16,0,0,0,0,0,50.0,
KOR2004,KOR,2004,Judo,Individual,13,6,7,3,0,1,1,1,46.15384615384615,0.0
KOR2004,KOR,2004,Modern Pentathlon,Individual,2,0,2,0,0,0,0,0,0.0,
KOR2004,KOR,2004,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
KOR2004,KOR,2004,Sailing,Individual,4,0,4,0,0,0,0,0,0.0,
KOR2004,KOR,2004,Shooting,Individual,21,11,10,3,0,0,2,1,52.38095238095239,0.0
KOR2004,KOR,2004,Swimming,Individual,29,17,12,0,0,0,0,0,58.620689655172406,
KOR2004,KOR,2004,Synchronized Swimming,Team,2,2,0,0,0,0,0,0,100.0,
KOR2004,KOR,2004,Table Tennis,Individual,14,7,7,4,0,1,2,1,50.0,0.0
KOR2004,KOR,2004,Taekwondo,Individual,4,2,2,4,0,2,0,2,50.0,0.0
KOR2004,KOR,2004,Tennis,Individual,2,1,1,0,0,0,0,0,50.0,
KOR2004,KOR,2004,Volleyball,Team,11,11,0,0,0,0,0,0,100.0,
KOR2004,KOR,2004,Weightlifting,Individual,8,4,4,2,0,0,2,0,50.0,0.0
KOR2004,KOR,2004,Wrestling,Individual,9,1,8,2,0,1,1,0,11.11111111111111,0.0
KOR2008,KOR,2008,Archery,Individual,12,6,6,9,0,6,2,1,50.0,0.0
KOR2008,KOR,2008,Athletics,Individual,17,7,10,0,0,0,0,0,41.17647058823529,
KOR2008,KOR,2008,Badminton,Individual,15,7,8,6,0,2,2,2,46.666666666666664,0.0
KOR2008,KOR,2008,Baseball,Team,24,0,24,24,0,24,0,0,0.0,0.0
KOR2008,KOR,2008,Basketball,Team,11,11,0,0,0,0,0,0,100.0,
KOR2008,KOR,2008,Boxing,Individual,5,0,5,1,0,0,0,1,0.0,0.0
KOR2008,KOR,2008,Canoeing,Individual,1,1,0,0,0,0,0,0,100.0,
KOR2008,KOR,2008,Cycling,Individual,4,3,1,0,0,0,0,0,75.0,
KOR2008,KOR,2008,Diving,Individual,1,0,1,0,0,0,0,0,0.0,
KOR2008,KOR,2008,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
KOR2008,KOR,2008,Fencing,Individual,13,5,8,1,0,0,1,0,38.46153846153847,0.0
KOR2008,KOR,2008,Football,Team,16,0,16,0,0,0,0,0,0.0,
KOR2008,KOR,2008,Gymnastics,Individual,42,4,38,1,0,0,1,0,9.523809523809524,0.0
KOR2008,KOR,2008,Handball,Team,28,14,14,14,0,0,0,14,50.0,0.0
KOR2008,KOR,2008,Hockey,Team,33,16,17,0,0,0,0,0,48.484848484848484,
KOR2008,KOR,2008,Judo,Individual,14,7,7,4,0,1,2,1,50.0,0.0
KOR2008,KOR,2008,Modern Pentathlon,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
KOR2008,KOR,2008,Rhythmic Gymnastics,Team,1,1,0,0,0,0,0,0,100.0,
KOR2008,KOR,2008,Rowing,Individual,5,3,2,0,0,0,0,0,60.0,
KOR2008,KOR,2008,Sailing,Individual,4,0,4,0,0,0,0,0,0.0,
KOR2008,KOR,2008,Shooting,Individual,20,9,11,2,0,1,1,0,45.0,0.0
KOR2008,KOR,2008,Swimming,Individual,22,13,9,2,0,1,1,0,59.09090909090909,0.0
KOR2008,KOR,2008,Table Tennis,Individual,12,6,6,6,0,0,0,6,50.0,0.0
KOR2008,KOR,2008,Taekwondo,Individual,4,2,2,4,4,4,0,0,50.0,100.0
KOR2008,KOR,2008,Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
KOR2008,KOR,2008,Weightlifting,Individual,9,4,5,3,0,2,1,0,44.44444444444444,0.0
KOR2008,KOR,2008,Wrestling,Individual,11,1,10,1,0,0,0,1,9.090909090909092,0.0
KOR2012,KOR,2012,Archery,Individual,12,6,6,8,0,5,0,3,50.0,0.0
KOR2012,KOR,2012,Athletics,Individual,18,6,12,0,0,0,0,0,33.33333333333333,
KOR2012,KOR,2012,Badminton,Individual,14,7,7,2,0,0,0,2,50.0,0.0
KOR2012,KOR,2012,Boxing,Individual,2,0,2,1,0,0,1,0,0.0,0.0
KOR2012,KOR,2012,Cycling,Individual,12,6,6,0,0,0,0,0,50.0,
KOR2012,KOR,2012,Diving,Individual,2,1,1,0,0,0,0,0,50.0,
KOR2012,KOR,2012,Fencing,Individual,26,16,10,15,0,5,4,6,61.53846153846154,0.0
KOR2012,KOR,2012,Football,Team,18,0,18,18,0,0,0,18,0.0,0.0
KOR2012,KOR,2012,Gymnastics,Individual,32,4,28,1,0,1,0,0,12.5,0.0
KOR2012,KOR,2012,Handball,Team,29,15,14,0,0,0,0,0,51.724137931034484,
KOR2012,KOR,2012,Hockey,Team,32,16,16,0,0,0,0,0,50.0,
KOR2012,KOR,2012,Judo,Individual,14,7,7,3,0,2,0,1,50.0,0.0
KOR2012,KOR,2012,Modern Pentathlon,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
KOR2012,KOR,2012,Rhythmic Gymnastics,Team,1,1,0,0,0,0,0,0,100.0,
KOR2012,KOR,2012,Rowing,Individual,4,3,1,0,0,0,0,0,75.0,
KOR2012,KOR,2012,Sailing,Individual,4,0,4,0,0,0,0,0,0.0,
KOR2012,KOR,2012,Shooting,Individual,21,9,12,5,0,3,2,0,42.857142857142854,0.0
KOR2012,KOR,2012,Swimming,Individual,19,10,9,2,0,0,2,0,52.63157894736842,0.0
KOR2012,KOR,2012,Synchronized Swimming,Team,2,2,0,0,0,0,0,0,100.0,
KOR2012,KOR,2012,Table Tennis,Individual,11,6,5,3,0,0,3,0,54.54545454545454,0.0
KOR2012,KOR,2012,Taekwondo,Individual,4,2,2,2,0,1,1,0,50.0,0.0
KOR2012,KOR,2012,Triathlon,Individual,1,0,1,0,0,0,0,0,0.0,
KOR2012,KOR,2012,Volleyball,Team,12,12,0,0,0,0,0,0,100.0,
KOR2012,KOR,2012,Weightlifting,Individual,10,4,6,0,0,0,0,0,40.0,
KOR2012,KOR,2012,Wrestling,Individual,9,2,7,1,0,1,0,0,22.22222222222222,0.0
KOR2016,KOR,2016,Archery,Individual,12,6,6,9,0,8,0,1,50.0,0.0
KOR2016,KOR,2016,Athletics,Individual,17,5,12,0,0,0,0,0,29.411764705882355,
KOR2016,KOR,2016,Badminton,Individual,14,7,7,2,0,0,0,2,50.0,0.0
KOR2016,KOR,2016,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
KOR2016,KOR,2016,Canoeing,Individual,3,0,3,0,0,0,0,0,0.0,
KOR2016,KOR,2016,Cycling,Individual,12,2,10,0,0,0,0,0,16.666666666666664,
KOR2016,KOR,2016,Diving,Individual,2,0,2,0,0,0,0,0,0.0,
KOR2016,KOR,2016,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
KOR2016,KOR,2016,Fencing,Individual,25,15,10,2,1,1,0,1,60.0,50.0
KOR2016,KOR,2016,Football,Team,17,0,17,0,0,0,0,0,0.0,
KOR2016,KOR,2016,Golf,Individual,6,4,2,1,1,1,0,0,66.66666666666666,100.0
KOR2016,KOR,2016,Gymnastics,Individual,30,4,26,0,0,0,0,0,13.333333333333334,
KOR2016,KOR,2016,Handball,Team,15,15,0,0,0,0,0,0,100.0,
KOR2016,KOR,2016,Hockey,Team,16,16,0,0,0,0,0,0,100.0,
KOR2016,KOR,2016,Judo,Individual,12,5,7,3,0,0,2,1,41.66666666666667,0.0
KOR2016,KOR,2016,Modern Pentathlon,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
KOR2016,KOR,2016,Rhythmic Gymnastics,Team,1,1,0,0,0,0,0,0,100.0,
KOR2016,KOR,2016,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
KOR2016,KOR,2016,Sailing,Individual,4,0,4,0,0,0,0,0,0.0,
KOR2016,KOR,2016,Shooting,Individual,20,8,12,2,0,1,1,0,40.0,0.0
KOR2016,KOR,2016,Swimming,Individual,11,6,5,0,0,0,0,0,54.54545454545454,
KOR2016,KOR,2016,Table Tennis,Individual,10,5,5,0,0,0,0,0,50.0,
KOR2016,KOR,2016,Taekwondo,Individual,5,2,3,5,0,2,0,3,40.0,0.0
KOR2016,KOR,2016,Volleyball,Team,12,12,0,0,0,0,0,0,100.0,
KOR2016,KOR,2016,Weightlifting,Individual,7,3,4,1,0,0,0,1,42.857142857142854,0.0
KOR2016,KOR,2016,Wrestling,Individual,5,0,5,1,0,0,0,1,0.0,0.0
KOS2016,KOS,2016,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
KOS2016,KOS,2016,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
KOS2016,KOS,2016,Judo,Individual,2,2,0,1,0,1,0,0,100.0,0.0
KOS2016,KOS,2016,Shooting,Individual,1,1,0,0,0,0,0,0,100.0,
KOS2016,KOS,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
KSA1972,KSA,1972,Athletics,Individual,14,0,14,0,0,0,0,0,0.0,
KSA1976,KSA,1976,Athletics,Individual,19,0,19,0,0,0,0,0,0.0,
KSA1984,KSA,1984,Archery,Individual,3,0,3,0,0,0,0,0,0.0,
KSA1984,KSA,1984,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
KSA1984,KSA,1984,Fencing,Individual,10,0,10,0,0,0,0,0,0.0,
KSA1984,KSA,1984,Football,Team,15,0,15,0,0,0,0,0,0.0,
KSA1984,KSA,1984,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
KSA1988,KSA,1988,Archery,Individual,2,0,2,0,0,0,0,0,0.0,
KSA1988,KSA,1988,Athletics,Individual,10,0,10,0,0,0,0,0,0.0,
KSA1988,KSA,1988,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA1992,KSA,1992,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
KSA1992,KSA,1992,Cycling,Individual,6,0,6,0,0,0,0,0,0.0,
KSA1992,KSA,1992,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
KSA1992,KSA,1992,Swimming,Individual,6,0,6,0,0,0,0,0,0.0,
KSA1992,KSA,1992,Table Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
KSA1996,KSA,1996,Athletics,Individual,11,0,11,0,0,0,0,0,0.0,
KSA1996,KSA,1996,Equestrianism,Individual,6,0,6,0,0,0,0,0,0.0,
KSA1996,KSA,1996,Football,Team,15,0,15,0,0,0,0,0,0.0,
KSA1996,KSA,1996,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA1996,KSA,1996,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2000,KSA,2000,Athletics,Individual,16,0,16,1,0,0,1,0,0.0,0.0
KSA2000,KSA,2000,Equestrianism,Individual,4,0,4,1,0,0,0,1,0.0,0.0
KSA2000,KSA,2000,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2000,KSA,2000,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2000,KSA,2000,Taekwondo,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2004,KSA,2004,Athletics,Individual,7,0,7,0,0,0,0,0,0.0,
KSA2004,KSA,2004,Equestrianism,Individual,2,0,2,0,0,0,0,0,0.0,
KSA2004,KSA,2004,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2004,KSA,2004,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2004,KSA,2004,Table Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2004,KSA,2004,Weightlifting,Individual,4,0,4,0,0,0,0,0,0.0,
KSA2008,KSA,2008,Athletics,Individual,8,0,8,0,0,0,0,0,0.0,
KSA2008,KSA,2008,Equestrianism,Individual,8,0,8,0,0,0,0,0,0.0,
KSA2008,KSA,2008,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2008,KSA,2008,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2012,KSA,2012,Athletics,Individual,11,1,10,0,0,0,0,0,9.090909090909092,
KSA2012,KSA,2012,Equestrianism,Individual,8,0,8,4,0,0,0,4,0.0,0.0
KSA2012,KSA,2012,Judo,Individual,2,1,1,0,0,0,0,0,50.0,
KSA2012,KSA,2012,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2012,KSA,2012,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2016,KSA,2016,Athletics,Individual,6,2,4,0,0,0,0,0,33.33333333333333,
KSA2016,KSA,2016,Fencing,Individual,1,1,0,0,0,0,0,0,100.0,
KSA2016,KSA,2016,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
KSA2016,KSA,2016,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
KSA2016,KSA,2016,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1968,KUW,1968,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1972,KUW,1972,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1972,KUW,1972,Swimming,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1976,KUW,1976,Athletics,Individual,9,0,9,0,0,0,0,0,0.0,
KUW1976,KUW,1976,Diving,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1976,KUW,1976,Fencing,Individual,7,0,7,0,0,0,0,0,0.0,
KUW1976,KUW,1976,Judo,Individual,4,0,4,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Athletics,Individual,8,0,8,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Diving,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Fencing,Individual,18,0,18,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Football,Team,16,0,16,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Handball,Team,14,0,14,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Judo,Individual,5,0,5,0,0,0,0,0,0.0,
KUW1980,KUW,1980,Swimming,Individual,5,0,5,0,0,0,0,0,0.0,
KUW1984,KUW,1984,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1984,KUW,1984,Diving,Individual,3,0,3,0,0,0,0,0,0.0,
KUW1984,KUW,1984,Fencing,Individual,15,0,15,0,0,0,0,0,0.0,
KUW1984,KUW,1984,Judo,Individual,5,0,5,0,0,0,0,0,0.0,
KUW1984,KUW,1984,Swimming,Individual,6,0,6,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Athletics,Individual,6,0,6,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Diving,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Fencing,Individual,14,0,14,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Judo,Individual,4,0,4,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1988,KUW,1988,Swimming,Individual,5,0,5,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Football,Team,19,0,19,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Judo,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Swimming,Individual,8,0,8,0,0,0,0,0,0.0,
KUW1992,KUW,1992,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Athletics,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Diving,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Handball,Team,12,0,12,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Judo,Individual,2,0,2,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Swimming,Individual,4,0,4,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Table Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
KUW1996,KUW,1996,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2000,KUW,2000,Athletics,Individual,5,0,5,0,0,0,0,0,0.0,
KUW2000,KUW,2000,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2000,KUW,2000,Football,Team,16,0,16,0,0,0,0,0,0.0,
KUW2000,KUW,2000,Shooting,Individual,5,0,5,1,0,0,0,1,0.0,0.0
KUW2000,KUW,2000,Swimming,Individual,2,0,2,0,0,0,0,0,0.0,
KUW2000,KUW,2000,Taekwondo,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2004,KUW,2004,Athletics,Individual,5,1,4,0,0,0,0,0,20.0,
KUW2004,KUW,2004,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2004,KUW,2004,Shooting,Individual,5,0,5,0,0,0,0,0,0.0,
KUW2008,KUW,2008,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
KUW2008,KUW,2008,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2008,KUW,2008,Shooting,Individual,3,0,3,0,0,0,0,0,0.0,
KUW2008,KUW,2008,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2008,KUW,2008,Table Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
KUW2012,KUW,2012,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
KUW2012,KUW,2012,Shooting,Individual,6,2,4,1,0,0,0,1,33.33333333333333,0.0
KUW2012,KUW,2012,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
KUW2012,KUW,2012,Table Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
LAO1980,LAO,1980,Athletics,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
LAO1980,LAO,1980,Boxing,Individual,6,0,6,0,0,0,0,0,0.0,
LAO1980,LAO,1980,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
LAO1988,LAO,1988,Athletics,Individual,1,1,0,0,0,0,0,0,100.0,
LAO1988,LAO,1988,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
LAO1992,LAO,1992,Athletics,Individual,6,0,6,0,0,0,0,0,0.0,
LAO1992,LAO,1992,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
LAO1996,LAO,1996,Athletics,Individual,5,1,4,0,0,0,0,0,20.0,
LAO2000,LAO,2000,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
LAO2000,LAO,2000,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
LAO2004,LAO,2004,Archery,Individual,1,0,1,0,0,0,0,0,0.0,
LAO2004,LAO,2004,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
LAO2004,LAO,2004,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
LAO2008,LAO,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
LAO2008,LAO,2008,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
LAO2012,LAO,2012,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
LAO2012,LAO,2012,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
LAO2016,LAO,2016,Athletics,Individual,1,1,0,0,0,0,0,0,100.0,
LAO2016,LAO,2016,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
LAO2016,LAO,2016,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
LAO2016,LAO,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
LAT1924,LAT,1924,Athletics,Individual,19,0,19,0,0,0,0,0,0.0,
LAT1924,LAT,1924,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
LAT1924,LAT,1924,Cycling,Individual,6,0,6,0,0,0,0,0,0.0,
LAT1924,LAT,1924,Football,Team,11,0,11,0,0,0,0,0,0.0,
LAT1924,LAT,1924,Weightlifting,Individual,4,0,4,0,0,0,0,0,0.0,
LAT1924,LAT,1924,Wrestling,Individual,6,0,6,0,0,0,0,0,0.0,
LAT1928,LAT,1928,Art Competitions,Individual,8,0,8,0,0,0,0,0,0.0,
LAT1928,LAT,1928,Athletics,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
